"nomeZTor","nomeZTdest","flowOD","flowDO","FE","COD_ORIGEM","COD_DESTINO"
"Santa Cruz","Av. Cesario de Melo",3022.72,0,40,4552403,4552407
"Dona Marta","Av. Cesario de Melo",784.12,0,40,4552403,4550910
"CEASA","Av. Cesario de Melo",1115.79,0,20,4552403,4551909
"Senador Camara 1","Av. Cesario de Melo",607.31,0,15,4552403,4552203
"Humaita","Av. Cesario de Melo",362.13,0,40,4552403,4550911
"Campo Grande 1","Av. Cesario de Melo",1724.48,0,20,4552403,4552306
"Campo Grande 3","Av. Cesario de Melo",4051.47,0,20,4552403,4552305
"Antares","Av. Cesario de Melo",584.71,0,10,4552403,4552406
"Inhoaiba 2","Av. Cesario de Melo",507.53,0,20,4552403,4552304
"Campo Grande 2","Av. Cesario de Melo",2161.69,0,15,4552403,4552307
"Av. Cesario de Melo","Av. Cesario de Melo",19771.04,0,20,4552403,4552403
"Av. Cesario de Melo","Av. Cesario de Melo",5932.42,0,40,4552403,4552403
"Antares","Av. Cesario de Melo",2659.51,0,20,4552403,4552406
"Campo Grande 2","Av. Cesario de Melo",2571.03,0,20,4552403,4552307
"Paciencia 1","Av. Cesario de Melo",867.77,0,15,4552403,4552404
"Paciencia 1","Av. Cesario de Melo",1618.31,0,10,4552403,4552404
"Paciencia 1","Paciencia 1",6132.46,0,20,4552404,4552404
"Cidade Universitaria","Paciencia 1",1839.31,0,40,4552404,4552501
"Alm. Barroso","Paciencia 1",588.78,0,40,4552404,4550706
"Estrada da Posse","Paciencia 1",463.43,0,20,4552404,4552311
"Campo Grande 2","Paciencia 1",1527.97,0,20,4552404,4552307
"Estrada Gericino","Paciencia 1",259.75,0,40,4552404,4552206
"Campo Grande 2","Paciencia 1",309.16,0,10,4552404,4552307
"Paciencia 1","Paciencia 1",1240.5,0,15,4552404,4552404
"Estacao de Bangu","Paciencia 1",408.83,0,40,4552404,4552204
"Campo Grande 1","Paciencia 1",2937,0,20,4552404,4552306
"Antares","Paciencia 1",427.23,0,10,4552404,4552406
"Aerop.S.Dumont","Paciencia 1",163.77,0,20,4552404,4550705
"Lins","Paciencia 1",343.92,0,20,4552404,4551717
"Paciencia 1","Paciencia 1",6546.55,0,10,4552404,4552404
"Av. Cesario de Melo","Paciencia 1",587.09,0,2,4552404,4552403
"Campo Grande 1","Paciencia 1",1895.05,0,10,4552404,4552306
"Cosmos 2","Paciencia 1",302.65,0,20,4552404,4552302
"Estrada do Tingui","Paciencia 1",306.16,0,40,4552404,4552316
"Santa Cruz","Paciencia 1",281.93,0,2,4552404,4552407
"Sepetiba","Paciencia 1",406.97,0,40,4552404,4552401
"Campo Grande 1","Paciencia 1",2148.83,0,15,4552404,4552306
"Santa Cruz","Paciencia 1",616.28,0,15,4552404,4552407
"Aeroporto da Barra","Paciencia 1",231.14,0,20,4552404,4552920
"Osvaldo Cruz 1","Paciencia 1",317.17,0,15,4552404,4552010
"Av. Cesario de Melo","Paciencia 1",692.83,0,20,4552404,4552403
"Inhoaiba 2","Paciencia 1",367.59,0,15,4552404,4552304
"Madureira","Paciencia 1",59.92,0,40,4552404,4552012
"Cosmos 2","Paciencia 1",328.6,0,15,4552404,4552302
"Santa Cruz","Paciencia 1",281.93,0,20,4552404,4552407
"Pedra de Itauna","Paciencia 1",301.27,0,20,4552404,4552926
"Jesuitas","Paciencia 1",400.08,0,15,4552404,4552405
"1o. de marco","Paciencia 1",1917.46,0,40,4552404,4550704
"Palace","Paciencia 1",102.45,0,20,4552404,4552909
"Aerop.S.Dumont","Paciencia 1",182.59,0,40,4552404,4550705
"Paciencia 1","Paciencia 1",2286.95,0,40,4552404,4552404
"Jesuitas","Paciencia 1",1521.08,0,2,4552404,4552405
"Barra de Guaratiba","Paciencia 1",808.2,0,20,4552404,4553104
"Campo Grande 3","Paciencia 1",306.16,0,15,4552404,4552305
"Pereira das Neves","Paciencia 1",268.31,0,20,4552404,4551403
"Paciencia 1","Paciencia 1",5104.2,0,2,4552404,4552404
"Jesuitas","Paciencia 1",681.94,0,40,4552404,4552405
"Recreio 1","Paciencia 1",339.15,0,15,4552404,4552933
"Santa Cruz","Paciencia 1",779.52,0,40,4552404,4552407
"Alm. Barroso","Paciencia 1",250.26,0,20,4552404,4550706
"Campo Grande 1","Paciencia 1",714.28,0,40,4552404,4552306
"Estr. do Pedregoso","Paciencia 1",616.28,0,15,4552404,4552315
"Antares","Paciencia 1",802.11,0,2,4552404,4552406
"Av. Cesario de Melo","Paciencia 1",815.92,0,10,4552404,4552403
"Camorim","Paciencia 1",341.48,0,40,4552404,4552931
"Saens Pena","Paciencia 1",569.23,0,20,4552404,4551305
"Jesuitas","Paciencia 1",2856.94,0,20,4552404,4552405
"Gal. Polidoro","Paciencia 1",428.28,0,20,4552404,4550912
"Antares","Paciencia 1",547.12,0,15,4552404,4552406
"Estr.da Cachamorra","Paciencia 1",749.9,0,20,4552404,4552308
"Campo Grande 2","Paciencia 1",1134.14,0,40,4552404,4552307
"Praca da Republica","Paciencia 1",479.72,0,20,4552404,4550710
"Fonseca Teles","Paciencia 1",1127.46,0,40,4552404,4551201
"Av. Cesario de Melo","Paciencia 1",312.08,0,0,4552404,4552403
"Jesuitas","Paciencia 1",1824.14,0,10,4552404,4552405
"Padre Miguel 2","Paciencia 1",307.91,0,40,4552404,4552210
"Vicente de Carvalho","Paciencia 1",351.43,0,20,4552404,4551901
"Sepetiba","Jesuitas",839.08,0,20,4552405,4552401
"Santa Cruz","Jesuitas",4929.87,0,20,4552405,4552407
"Riachuelo 1","Jesuitas",804.6,0,20,4552405,4551704
"Santa Cruz","Jesuitas",2227.63,0,15,4552405,4552407
"Vigario Geral","Jesuitas",654.11,0,40,4552405,4551615
"Campo Grande 2","Jesuitas",697.29,0,20,4552405,4552307
"Jesuitas","Jesuitas",2734.62,0,2,4552405,4552405
"Paciencia 1","Jesuitas",2388.91,0,20,4552405,4552404
"Jesuitas","Jesuitas",5208.12,0,20,4552405,4552405
"Paciencia 1","Jesuitas",2020.42,0,2,4552405,4552404
"Campo Grande 2","Jesuitas",849.24,0,40,4552405,4552307
"Sernambetiba 1","Jesuitas",829.57,0,20,4552405,4552910
"Estrada da Pedra","Jesuitas",843.04,0,15,4552405,4552402
"Santa Cruz","Jesuitas",1980.79,0,40,4552405,4552407
"Santo Cristo 1","Jesuitas",636.34,0,40,4552405,4550601
"Santa Cruz","Jesuitas",1489.38,0,10,4552405,4552407
"Jesuitas","Jesuitas",9356.88,0,10,4552405,4552405
"Estrada da Posse","Jesuitas",609.59,0,20,4552405,4552311
"Jesuitas","Jesuitas",6379.56,0,40,4552405,4552405
"Guilh.da Silveira 2","Jesuitas",843.01,0,20,4552405,4552208
"Estrada da Posse","Jesuitas",648.5,0,15,4552405,4552311
"Santa Cruz","Jesuitas",1030.01,0,2,4552405,4552407
"Rua Sao Miguel","Antares",690.85,0,20,4552406,4551307
"Antares","Antares",20679.36,0,20,4552406,4552406
"Nova Ipanema","Antares",458.48,0,20,4552406,4552915
"Campo Grande 1","Antares",1384.28,0,20,4552406,4552306
"Av. Chile","Antares",1176.47,0,20,4552406,4550708
"Centro da Barra","Antares",1276.54,0,20,4552406,4552903
"Jardim Guanabara","Antares",386.66,0,20,4552406,4552505
"Antares","Antares",6877.51,0,40,4552406,4552406
"Jesuitas","Antares",2287.52,0,20,4552406,4552405
"Campo Grande 2","Antares",1143.81,0,2,4552406,4552307
"Campo Grande 2","Antares",657.36,0,10,4552406,4552307
"Cosmos 2","Antares",454.56,0,20,4552406,4552302
"Jesuitas","Antares",784.42,0,15,4552406,4552405
"Campo Grande 2","Antares",533.61,0,15,4552406,4552307
"Barra 1","Antares",510.89,0,20,4552406,4552907
"Praca Cisplatina","Antares",615.96,0,40,4552406,4551906
"Campo Grande 2","Antares",3754.77,0,20,4552406,4552307
"Santa Cruz","Antares",3527.7,0,10,4552406,4552407
"Sernambetiba 2","Antares",2141.68,0,40,4552406,4552914
"Sao Conrado","Antares",462.8,0,40,4552406,4551115
"Cachambi 1","Antares",286.36,0,20,4552406,4551711
"Av. Cesario de Melo","Antares",815.17,0,40,4552406,4552403
"Campo Grande 2","Antares",1285.43,0,40,4552406,4552307
"Estr. do Engenho","Antares",603.72,0,40,4552406,4552205
"Santa Cruz","Antares",7017.87,0,40,4552406,4552407
"Antares","Antares",13083.28,0,2,4552406,4552406
"Santa Cruz","Antares",777.16,0,2,4552406,4552407
"Av.Passos","Antares",644.69,0,20,4552406,4550701
"Barra Shopping","Antares",297.32,0,20,4552406,4552917
"Sulacap","Antares",490.36,0,40,4552406,4552213
"Campo Grande 1","Antares",432.2,0,40,4552406,4552306
"Paciencia 1","Antares",1572.67,0,2,4552406,4552404
"Estrada da Pedra","Antares",521.36,0,20,4552406,4552402
"Deodoro 2","Antares",695.76,0,40,4552406,4552219
"Estacao de Bangu","Antares",473.32,0,20,4552406,4552204
"Santissimo","Antares",832.64,0,20,4552406,4552312
"Cruz Vermelha","Antares",917.92,0,20,4552406,4550709
"Bonsucesso 2","Antares",469.73,0,40,4552406,4551504
"Campos da Paz","Antares",356.35,0,40,4552406,4550806
"CEASA","Antares",440.13,0,40,4552406,4551909
"Estrada da Pedra","Antares",630.21,0,10,4552406,4552402
"Celso Kelly","Antares",482.97,0,20,4552406,4552913
"Gavea","Antares",2141.68,0,40,4552406,4551113
"Parque Lage","Antares",220.63,0,40,4552406,4551107
"Jesuitas","Antares",1273.98,0,2,4552406,4552405
"Santa Cruz","Antares",5444.99,0,15,4552406,4552407
"Barra Shopping","Antares",2815.16,0,40,4552406,4552917
"Antares","Antares",7737.77,0,10,4552406,4552406
"Santa Cruz","Antares",10405.03,0,20,4552406,4552407
"Av. Cesario de Melo","Antares",619.4,0,20,4552406,4552403
"Jesuitas","Antares",2140.55,0,40,4552406,4552405
"Recreio 2","Antares",482.97,0,20,4552406,4552934
"Antares","Antares",4520.75,0,15,4552406,4552406
"Siqueira Campos","Antares",723.84,0,20,4552406,4551003
"Senador Camara 1","Santa Cruz",457.05,0,20,4552407,4552203
"Cosmos 1","Santa Cruz",460.71,0,40,4552407,4552301
"Campo Grande 2","Santa Cruz",584.29,0,40,4552407,4552307
"Santa Cruz","Santa Cruz",1965.59,0,15,4552407,4552407
"Mal.Floriano","Santa Cruz",1108.42,0,20,4552407,4550702
"Jesuitas","Santa Cruz",855.97,0,10,4552407,4552405
"Santa Cruz","Santa Cruz",8233.51,0,2,4552407,4552407
"Morais e Silva","Santa Cruz",357.54,0,20,4552407,4551401
"Santa Cruz","Santa Cruz",13652.18,0,40,4552407,4552407
"Mal.Floriano","Santa Cruz",333.92,0,40,4552407,4550702
"Jesuitas","Santa Cruz",5033.53,0,40,4552407,4552405
"Campo Grande 2","Santa Cruz",2264.88,0,20,4552407,4552307
"Santa Cruz","Santa Cruz",3869.01,0,10,4552407,4552407
"Av. Cesario de Melo","Santa Cruz",584.29,0,40,4552407,4552403
"Antares","Santa Cruz",1813.55,0,40,4552407,4552406
"Cosigua","Santa Cruz",593.99,0,40,4552407,4552408
"Estr.da Cachamorra","Santa Cruz",817.25,0,20,4552407,4552308
"Itanhanga 1","Santa Cruz",469,0,20,4552407,4552904
"Praia de Botafogo","Santa Cruz",799.85,0,40,4552407,4550914
"Paciencia 1","Santa Cruz",1293.38,0,40,4552407,4552404
"Campo Grande 1","Santa Cruz",546.81,0,40,4552407,4552306
"Piranhao","Santa Cruz",825.36,0,40,4552407,4550802
"Alm. Barroso","Santa Cruz",528.29,0,20,4552407,4550706
"Gal. Polidoro","Santa Cruz",417.56,0,20,4552407,4550912
"Campo Grande 1","Santa Cruz",642.79,0,20,4552407,4552306
"Marechal Hermes 1","Santa Cruz",1029.08,0,40,4552407,4552001
"Antares","Santa Cruz",2615.41,0,20,4552407,4552406
"Estrada do Tingui","Santa Cruz",157.21,0,20,4552407,4552316
"Sepetiba","Santa Cruz",603.52,0,40,4552407,4552401
"Marechal Hermes 2","Santa Cruz",640.11,0,40,4552407,4552002
"Jesuitas","Santa Cruz",3333.05,0,20,4552407,4552405
"Catumbi","Santa Cruz",799.85,0,40,4552407,4550807
"Santa Cruz","Santa Cruz",3364.44,0,20,4552407,4552407
"Estrada da Posse","Santa Cruz",1332.98,0,15,4552407,4552311
"Cosigua","Santa Cruz",1186.26,0,20,4552407,4552408
"Cosigua","Cosigua",6236.88,0,2,4552408,4552408
"Aerop.S.Dumont","Cosigua",203.61,0,20,4552408,4550705
"Jesuitas","Cosigua",1885.44,0,15,4552408,4552405
"Campo Grande 2","Cosigua",551.17,0,40,4552408,4552307
"Candelaria","Cosigua",384.08,0,40,4552408,4550703
"Recreio 1","Cosigua",334.74,0,20,4552408,4552933
"Anil 2","Cosigua",278.77,0,40,4552408,4552106
"Praca da Republica","Cosigua",288.91,0,40,4552408,4550710
"Cosigua","Cosigua",339.07,0,0,4552408,4552408
"Cruz Vermelha","Cosigua",565.59,0,20,4552408,4550709
"Santa Cruz","Cosigua",2505.21,0,15,4552408,4552407
"Vila da Penha","Cosigua",415.22,0,40,4552408,4551903
"Jesuitas","Cosigua",1145.04,0,10,4552408,4552405
"Cosigua","Cosigua",3657.72,0,10,4552408,4552408
"Jesuitas","Cosigua",1927.71,0,20,4552408,4552405
"Passeio Publico","Cosigua",296.79,0,40,4552408,4550707
"Jesuitas","Cosigua",2602.11,0,40,4552408,4552405
"Downtown","Cosigua",358.57,0,20,4552408,4552908
"Antares","Cosigua",411.03,0,40,4552408,4552406
"CEASA","Cosigua",427,0,40,4552408,4551909
"Campo Grande 2","Cosigua",2421.1,0,20,4552408,4552307
"Av. Cesario de Melo","Cosigua",761.38,0,20,4552408,4552403
"Cosigua","Cosigua",2200.59,0,15,4552408,4552408
"Aerop.S.Dumont","Cosigua",258.3,0,40,4552408,4550705
"Barra Shopping","Cosigua",519.35,0,20,4552408,4552917
"Estrada da Posse","Cosigua",673.59,0,40,4552408,4552311
"Cosigua","Cosigua",4624.94,0,20,4552408,4552408
"Cruz Vermelha","Cosigua",633.89,0,40,4552408,4550709
"Santa Cruz","Cosigua",2273.87,0,20,4552408,4552407
"Cosigua","Cosigua",1843.14,0,40,4552408,4552408
"Santa Cruz","Cosigua",401.48,0,2,4552408,4552407
"Candelaria","Cosigua",276.41,0,20,4552408,4550703
"Paciencia 1","Cosigua",1207.62,0,10,4552408,4552404
"Paciencia 1","Cosigua",1701.31,0,40,4552408,4552404
"Hosp.Universitario","Hosp.Universitario",1276.6,0,40,4552502,4552502
"Cocota","Hosp.Universitario",132.9,0,40,4552502,4552507
"Av.Passos","Hosp.Universitario",39.39,0,15,4552502,4550701
"Central do Brasil","Hosp.Universitario",22.29,0,40,4552502,4550711
"Engenheiro Leal","Hosp.Universitario",113.52,0,20,4552502,4552016
"Afonso Pena","Hosp.Universitario",102.2,0,40,4552502,4551302
"Portuguesa","Hosp.Universitario",23.61,0,10,4552502,4552508
"Piranhao","Hosp.Universitario",32.81,0,40,4552502,4550802
"Portuguesa","Hosp.Universitario",36.07,0,20,4552502,4552508
"Quinta Boa Vista","Hosp.Universitario",121.41,0,20,4552502,4551207
"Portuguesa","Hosp.Universitario",65.37,0,40,4552502,4552508
"Freguesia","Hosp.Universitario",39.15,0,40,4552502,4552509
"Jardim de Alah","Hosp.Universitario",59.42,0,20,4552502,4551104
"Hosp.Universitario","Hosp.Universitario",374.29,0,10,4552502,4552502
"Hosp.Universitario","Hosp.Universitario",365.01,0,2,4552502,4552502
"Bonsucesso 2","Hosp.Universitario",37.37,0,15,4552502,4551504
"Bonsucesso 2","Hosp.Universitario",37.94,0,40,4552502,4551504
"Jardim Guanabara","Hosp.Universitario",25.73,0,20,4552502,4552505
"Francisco Eugenio","Hosp.Universitario",75.84,0,20,4552502,4551206
"Av. Chile","Hosp.Universitario",42.28,0,20,4552502,4550708
"Hosp.Universitario","Hosp.Universitario",1225.51,0,20,4552502,4552502
"Campo S.Cristovao","Hosp.Universitario",727.39,0,40,4552502,4551202
"Av.Passos","Hosp.Universitario",36.28,0,40,4552502,4550701
"Estr. do Rio Grande","Hosp.Universitario",32.89,0,20,4552502,4552119
"Gal. Polidoro","Hosp.Universitario",27.28,0,40,4552502,4550912
"Campo S.Cristovao","Hosp.Universitario",40.87,0,10,4552502,4551202
"Piranhao","Hosp.Universitario",30.84,0,20,4552502,4550802
"Hosp.Universitario","Hosp.Universitario",93.72,0,15,4552502,4552502
"Manguinhos 1","Hosp.Universitario",41.21,0,20,4552502,4551501
"Vila Isabel 2","Hosp.Universitario",102.2,0,40,4552502,4551405
"Bonsucesso 2","Hosp.Universitario",32.57,0,10,4552502,4551504
"Mal.Floriano","Hosp.Universitario",63.83,0,2,4552502,4550702
"Campo S.Cristovao","Hosp.Universitario",40.87,0,15,4552502,4551202
"Portuguesa","Aeroporto do Galeao",170.79,0,40,4552503,4552508
"Siqueira Campos","Aeroporto do Galeao",38.14,0,40,4552503,4551003
"Nova America","Aeroporto do Galeao",356.48,0,40,4552503,4553203
"Galeao","Aeroporto do Galeao",95.25,0,40,4552503,4552504
"Alm. Barroso","Aeroporto do Galeao",24.02,0,20,4552503,4550706
"Caju","Aeroporto do Galeao",66.05,0,20,4552503,4550606
"Hosp.Universitario","Aeroporto do Galeao",77.37,0,20,4552503,4552502
"Santa Cruz","Aeroporto do Galeao",17.75,0,40,4552503,4552407
"Cocota","Aeroporto do Galeao",190.49,0,20,4552503,4552507
"Praia de Botafogo","Aeroporto do Galeao",33.99,0,10,4552503,4550914
"Rio Comprido 1","Aeroporto do Galeao",18.92,0,40,4552503,4550804
"Centro da Barra","Aeroporto do Galeao",34.53,0,2,4552503,4552903
"Cemiterio Inhauma","Aeroporto do Galeao",19.96,0,40,4552503,4553205
"Portuguesa","Aeroporto do Galeao",33.31,0,2,4552503,4552508
"1o. de marco","Aeroporto do Galeao",12.31,0,40,4552503,4550704
"Mal.Floriano","Aeroporto do Galeao",26.36,0,20,4552503,4550702
"Aeroporto do Galeao","Aeroporto do Galeao",95.17,0,2,4552503,4552503
"Ribeira","Aeroporto do Galeao",17.72,0,20,4552503,4552506
"Portuguesa","Aeroporto do Galeao",33.31,0,10,4552503,4552508
"Av. Chile","Aeroporto do Galeao",13.01,0,20,4552503,4550708
"Cruz Vermelha","Aeroporto do Galeao",15.67,0,20,4552503,4550709
"Sernambetiba 2","Aeroporto do Galeao",44.25,0,15,4552503,4552914
"Rio Comprido 1","Aeroporto do Galeao",66.05,0,20,4552503,4550804
"Saens Pena","Aeroporto do Galeao",35.03,0,20,4552503,4551305
"Galeao","Aeroporto do Galeao",37.03,0,15,4552503,4552504
"Portuguesa","Aeroporto do Galeao",168.82,0,20,4552503,4552508
"Galeao","Aeroporto do Galeao",143.89,0,2,4552503,4552504
"Aerop.S.Dumont","Aeroporto do Galeao",68.49,0,40,4552503,4550705
"Av.Passos","Aeroporto do Galeao",39.82,0,20,4552503,4550701
"Cocota","Aeroporto do Galeao",67.42,0,40,4552503,4552507
"Aeroporto do Galeao","Aeroporto do Galeao",557.28,0,40,4552503,4552503
"Aeroporto do Galeao","Aeroporto do Galeao",133.28,0,20,4552503,4552503
"Jardim Guanabara","Aeroporto do Galeao",38.38,0,2,4552503,4552505
"Ramos 1","Aeroporto do Galeao",87.6,0,40,4552503,4551505
"Maracana","Aeroporto do Galeao",12.75,0,10,4552503,4551402
"Galeao","Aeroporto do Galeao",171.56,0,10,4552503,4552504
"Alm. Barroso","Aeroporto do Galeao",134.06,0,40,4552503,4550706
"Passeio Publico","Aeroporto do Galeao",11.45,0,20,4552503,4550707
"Jardim Guanabara","Aeroporto do Galeao",14.67,0,15,4552503,4552505
"Meier 2","Aeroporto do Galeao",13.15,0,10,4552503,4551715
"Rodoviaria","Aeroporto do Galeao",21.74,0,40,4552503,4550603
"Aerop.S.Dumont","Aeroporto do Galeao",60.75,0,20,4552503,4550705
"Galeao","Aeroporto do Galeao",384.46,0,20,4552503,4552504
"Campo dos Afonsos","Aeroporto do Galeao",43.62,0,20,4552503,4552214
"Av.Passos","Aeroporto do Galeao",27.32,0,15,4552503,4550701
"Aeroporto do Galeao","Aeroporto do Galeao",43.99,0,15,4552503,4552503
"Cocota","Aeroporto do Galeao",35.25,0,2,4552503,4552507
"Cachambi 3","Aeroporto do Galeao",12.18,0,40,4552503,4551713
"Sernambetiba 2","Aeroporto do Galeao",44.25,0,40,4552503,4552914
"Bonsucesso 2","Aeroporto do Galeao",62.3,0,20,4552503,4551504
"Bonsucesso 2","Galeao",295.86,0,15,4552504,4551504
"Alm. Barroso","Galeao",288.71,0,40,4552504,4550706
"Cocota","Galeao",193.72,0,10,4552504,4552507
"Penha 2","Galeao",137.11,0,20,4552504,4551602
"Padre Roser","Galeao",37.15,0,40,4552504,4551907
"Campo Grande 1","Galeao",211.44,0,20,4552504,4552306
"Barros Filho","Galeao",58.72,0,40,4552504,4553012
"Ribeira","Galeao",640.32,0,15,4552504,4552506
"Jardim Guanabara","Galeao",397.7,0,15,4552504,4552505
"Cocota","Galeao",1859.55,0,40,4552504,4552507
"Tanque","Galeao",80.79,0,20,4552504,4552109
"Aeroporto do Galeao","Galeao",1176.3,0,40,4552504,4552503
"Vila Isabel 1","Galeao",68.01,0,20,4552504,4551404
"Parada de Lucas 3","Galeao",84.17,0,20,4552504,4551614
"Galeao","Galeao",500.12,0,0,4552504,4552504
"1o. de marco","Galeao",24.47,0,15,4552504,4550704
"Deodoro 2","Galeao",133.57,0,15,4552504,4552219
"Portuguesa","Galeao",2118.4,0,20,4552504,4552508
"Fonseca Teles","Galeao",46.61,0,40,4552504,4551201
"Francisco Eugenio","Galeao",143.2,0,20,4552504,4551206
"Portuguesa","Galeao",520.87,0,2,4552504,4552508
"Av.Passos","Galeao",421.09,0,20,4552504,4550701
"Ribeira","Galeao",108.62,0,2,4552504,4552506
"Penha Circular 3","Galeao",82.6,0,10,4552504,4551606
"Galeao","Galeao",11419.71,0,20,4552504,4552504
"Quinta Boa Vista","Galeao",29.12,0,20,4552504,4551207
"Aeroporto do Galeao","Galeao",77.56,0,10,4552504,4552503
"Hosp.Universitario","Galeao",674.47,0,20,4552504,4552502
"1o. de marco","Galeao",108.18,0,40,4552504,4550704
"Praca da Republica","Galeao",344.32,0,40,4552504,4550710
"Alm. Barroso","Galeao",81.68,0,20,4552504,4550706
"Saens Pena","Galeao",204.28,0,20,4552504,4551305
"Ribeira","Galeao",45.84,0,0,4552504,4552506
"Cocota","Galeao",165.66,0,15,4552504,4552507
"Praia de Botafogo","Galeao",34.57,0,40,4552504,4550914
"Penha 3","Galeao",131.45,0,15,4552504,4551603
"Maracana","Galeao",170.87,0,20,4552504,4551402
"Hosp.Universitario","Galeao",122.41,0,40,4552504,4552502
"Portuguesa","Galeao",1105.41,0,10,4552504,4552508
"Andarai 2","Galeao",146.27,0,40,4552504,4551409
"Nova America","Galeao",61.5,0,40,4552504,4553203
"Morais e Silva","Galeao",116.81,0,20,4552504,4551401
"Penha 3","Galeao",60.2,0,20,4552504,4551603
"Praca da Republica","Galeao",503.5,0,20,4552504,4550710
"Piranhao","Galeao",199.33,0,20,4552504,4550802
"Mal.Floriano","Galeao",281.72,0,20,4552504,4550702
"Realengo","Galeao",59.22,0,40,4552504,4552212
"Ramos 2","Galeao",58.65,0,10,4552504,4551506
"Cidade Universitaria","Galeao",485.02,0,40,4552504,4552501
"Av.Passos","Galeao",36.16,0,15,4552504,4550701
"Freguesia","Galeao",185.25,0,40,4552504,4552509
"Campo dos Afonsos","Galeao",61.26,0,40,4552504,4552214
"Ricardo Albuq. 2","Galeao",64.08,0,15,4552504,4552705
"Pechincha 1","Galeao",114.81,0,2,4552504,4552110
"Penha Circular 1","Galeao",754.55,0,20,4552504,4551604
"Muda","Galeao",205.85,0,15,4552504,4551306
"Iraja - Dutra","Galeao",236.29,0,20,4552504,4551910
"Jardim Guanabara","Galeao",278.71,0,10,4552504,4552505
